index radius fiPEG fiRNA psi
78 9.0 0.015 0.037277509832905 87.24131884199858
79 11.339289449053856 0.014999999999999998 0.1288196473980923 70.68477224781849
80 11.339289449053856 0.014999999999999998 0.10910518282373308 77.67627644225759
81 11.339289449053856 0.014999999999999998 0.12944212177683853 70.43697280103636
82 11.339289449053856 0.014999999999999998 0.09617229955806106 81.43102269010909
83 9.0 0.015 0.1919101931906731 30.789679696928086
84 11.339289449053856 0.014999999999999998 0.07048370523695714 87.24761825620216
85 9.0 0.015 0.0 92.01739626987211
86 11.339289449053856 0.014999999999999998 0.19310565188629983 35.50241865846106
87 11.339289449053856 0.014999999999999998 0.09395210582171971 82.01560013501211
88 11.339289449053856 0.014999999999999998 0.17161611522959538 49.41641828095689
89 9.0 0.015 0.0 92.01739626987211
90 9.0 0.015 0.0 92.01739626987211
91 11.339289449053856 0.014999999999999998 0.06093063361646512 88.94101760258364
92 9.0 0.015 0.3303844738271048 -53.67350691849686
93 9.0 0.015 0.0 92.01739626987211
94 11.339289449053856 0.014999999999999998 0.13944322994060454 66.21481783235403
95 11.339289449053856 0.014999999999999998 0.06685313089574882 87.91792062570843
96 9.0 0.015 0.08626517714191614 76.92194407630295
97 11.339289449053856 0.014999999999999998 0.13172444428112115 69.51357407078483
98 12.980246132766672 0.014999999999999996 0.11814795889780076 78.60913934491504
99 9.0 0.015 0.14383741221036678 56.27417496448841
100 9.0 0.015 0.0 92.01739626987211
101 9.0 0.015 0.0 92.01739626987211
102 9.0 0.015 0.0 92.01739626987211
103 9.0 0.015 0.0 92.01739626987211
104 9.0 0.015 0.0 92.01739626987211
105 9.0 0.015 0.0 92.01739626987211
106 9.0 0.015 0.0 92.01739626987211
107 9.0 0.015 0.0 92.01739626987211
108 9.0 0.015 0.0 92.01739626987211
109 9.0 0.015 0.0 92.01739626987211
110 11.339289449053856 0.014999999999999998 0.0 95.64227229666905
111 9.0 0.015 0.0 92.01739626987211
112 9.0 0.015 0.0 92.01739626987211
113 9.0 0.015 0.0 92.01739626987211
114 9.0 0.015 0.0 92.01739626987211
115 9.0 0.015 0.0 92.01739626987211
116 11.339289449053856 0.014999999999999998 0.0 95.64227229666905
117 9.0 0.015 0.0 92.01739626987211
118 9.0 0.015 0.0 92.01739626987211
119 9.0 0.015 0.0 92.01739626987211
120 9.0 0.015 0.0 92.01739626987211
121 9.0 0.015 0.0 92.01739626987211
122 9.0 0.015 0.0 92.01739626987211
123 9.0 0.015 0.0 92.01739626987211
124 9.0 0.015 0.0 92.01739626987211
125 11.339289449053856 0.014999999999999998 0.0 95.64227229666905
